Simulated discharge(m3/s) at the outlet - regular timestep    1.00 hours. Simulated discharge is the mean value over the timestep with the date at the end of the timestep
Date_yyyy/mm/dd_hours(iso8601format),Time(hours),Outlet-118,Channel-84,Channel-84,Channel-101,Channel-112
1977-10-16T09:00:00,369.000,.83658,.00738,.00000,.32337,.45451
1977-10-16T10:00:00,370.000,.79098,.00696,.00000,.30451,.42892
1977-10-16T11:00:00,371.000,.74847,.00657,.00000,.28708,.40516
1977-10-16T12:00:00,372.000,.70881,.00622,.00000,.27095,.38308
1977-10-16T13:00:00,373.000,.67180,.00589,.00000,.25600,.36254
1977-10-16T14:00:00,374.000,.63724,.00558,.00000,.24212,.34342
1977-10-16T15:00:00,375.000,.60496,.00530,.00000,.22923,.32561
1977-10-16T16:00:00,376.000,.57477,.00504,.00000,.21722,.30900
1977-10-16T17:00:00,377.000,.54653,.00480,.00000,.20603,.29349
1977-10-16T18:00:00,378.000,.52009,.00457,.00000,.19558,.27900
1977-10-16T19:00:00,379.000,.49532,.00436,.00000,.18582,.26545
1977-10-16T20:00:00,380.000,.47739,.00451,.00000,.17979,.25681
1977-10-16T21:00:00,381.000,.47796,.00546,.00000,.18350,.26130
1977-10-16T22:00:00,382.000,.48427,.00717,.00000,.19079,.27195
1977-10-16T23:00:00,383.000,.47545,.00731,.00000,.18619,.26627
1977-10-17T00:00:00,384.000,.45746,.00670,.00000,.17649,.25284
1977-10-17T01:00:00,385.000,.43971,.00618,.00000,.16781,.24054
1977-10-17T02:00:00,386.000,.42366,.00584,.00000,.16069,.23025
1977-10-17T03:00:00,387.000,.41920,.00640,.00000,.16093,.23022
1977-10-17T04:00:00,388.000,.41123,.00652,.00000,.15784,.22532
1977-10-17T05:00:00,389.000,.40406,.00667,.00000,.15537,.22125
1977-10-17T06:00:00,390.000,.39390,.00649,.00000,.15083,.21391
1977-10-17T07:00:00,391.000,.38481,.00646,.00000,.14764,.20827
1977-10-17T08:00:00,392.000,.39801,.00825,.00000,.15880,.22343
1977-10-17T09:00:00,393.000,.43124,.01201,.00000,.18162,.25549
1977-10-17T10:00:00,394.000,.45768,.02587,.00006,.20542,.27423
1977-10-17T11:00:00,395.000,.47658,.05159,.00694,.25775,.28158
1977-10-17T12:00:00,396.000,.48167,.08235,.00309,.33606,.27644
1977-10-17T13:00:00,397.000,.47586,.12363,.00000,.40370,.26976
1977-10-17T14:00:00,398.000,.46728,.18037,.00000,.46820,.27298
1977-10-17T15:00:00,399.000,.46063,.23894,.00000,.55254,.29124
1977-10-17T16:00:00,400.000,.45637,.28364,.00000,.66485,.32444
1977-10-17T17:00:00,401.000,.45388,.30880,.00000,.79640,.37506
1977-10-17T18:00:00,402.000,.45714,.31838,.00000,.92549,.44584
1977-10-17T19:00:00,403.000,.47055,.31810,.00000,1.04755,.54088
1977-10-17T20:00:00,404.000,.49735,.31138,.00000,1.15629,.65374
1977-10-17T21:00:00,405.000,.54715,.29961,.00000,1.26386,.79119
1977-10-17T22:00:00,406.000,.61417,.28698,.00000,1.35327,.91885
1977-10-17T23:00:00,407.000,.71455,.27196,.00000,1.44579,1.05827
1977-10-18T00:00:00,408.000,.82475,.25862,.00000,1.51802,1.17380
1977-10-18T01:00:00,409.000,.95362,.24516,.00000,1.57927,1.28228
1977-10-18T02:00:00,410.000,1.11168,.23032,.00000,1.62720,1.38877
1977-10-18T03:00:00,411.000,1.25906,.21726,.00000,1.64880,1.46794
1977-10-18T04:00:00,412.000,1.40300,.20463,.00000,1.65062,1.52887
1977-10-18T05:00:00,413.000,1.53818,.19249,.00000,1.63514,1.57102
1977-10-18T06:00:00,414.000,1.66073,.18078,.00000,1.60509,1.59478
1977-10-18T07:00:00,415.000,1.76629,.16952,.00000,1.56355,1.60117
1977-10-18T08:00:00,416.000,1.85169,.15872,.00000,1.51349,1.59203
1977-10-18T09:00:00,417.000,1.91515,.14841,.00000,1.45757,1.56970
1977-10-18T10:00:00,418.000,1.95642,.13858,.00000,1.39798,1.53669
1977-10-18T11:00:00,419.000,1.97912,.12924,.00000,1.33748,1.49747
1977-10-18T12:00:00,420.000,1.98981,.12037,.00000,1.27851,1.45733
1977-10-18T13:00:00,421.000,1.97892,.11198,.00000,1.21628,1.40752
1977-10-18T14:00:00,422.000,1.95408,.10404,.00000,1.15577,1.35490
1977-10-18T15:00:00,423.000,1.91494,.09655,.00000,1.09600,1.29829
1977-10-18T16:00:00,424.000,1.86577,.08949,.00000,1.03854,1.24067
1977-10-18T17:00:00,425.000,1.81000,.08284,.00000,.98380,1.18382
1977-10-18T18:00:00,426.000,1.74976,.07659,.00000,.93166,1.12834
1977-10-18T19:00:00,427.000,1.68677,.07072,.00000,.88204,1.07462
1977-10-18T20:00:00,428.000,1.62242,.06522,.00000,.83489,1.02291
1977-10-18T21:00:00,429.000,1.55778,.06007,.00000,.79016,.97331
1977-10-18T22:00:00,430.000,1.49366,.05526,.00000,.74776,.92587
1977-10-18T23:00:00,431.000,1.43065,.05077,.00000,.70763,.88059
1977-10-19T00:00:00,432.000,1.36918,.04659,.00000,.66966,.83744
1977-10-19T01:00:00,433.000,1.30952,.04272,.00000,.63377,.79638
1977-10-19T02:00:00,434.000,1.25188,.03917,.00000,.59989,.75734
1977-10-19T03:00:00,435.000,1.19637,.03591,.00000,.56793,.72025
1977-10-19T04:00:00,436.000,1.14306,.03293,.00000,.53781,.68505
1977-10-19T05:00:00,437.000,1.09197,.03022,.00000,.50948,.65166
1977-10-19T06:00:00,438.000,1.04308,.02775,.00000,.48285,.62002
1977-10-19T07:00:00,439.000,.99638,.02550,.00000,.45785,.59005
1977-10-19T08:00:00,440.000,.95182,.02346,.00000,.43438,.56170
1977-10-19T09:00:00,441.000,.90935,.02160,.00000,.41237,.53489
1977-10-19T10:00:00,442.000,.86889,.01990,.00000,.39173,.50955
1977-10-19T11:00:00,443.000,.83040,.01836,.00000,.37235,.48561
1977-10-19T12:00:00,444.000,.79378,.01695,.00000,.35416,.46300
1977-10-19T13:00:00,445.000,.75898,.01567,.00000,.33708,.44165
1977-10-19T14:00:00,446.000,.72592,.01451,.00000,.32102,.42150
1977-10-19T15:00:00,447.000,.69451,.01345,.00000,.30591,.40247
1977-10-19T16:00:00,448.000,.66469,.01249,.00000,.29169,.38450
1977-10-19T17:00:00,449.000,.63637,.01161,.00000,.27828,.36752
1977-10-19T18:00:00,450.000,.60987,.01084,.00000,.26586,.35177
1977-10-19T19:00:00,451.000,.59315,.01059,.00000,.25895,.34306
1977-10-19T20:00:00,452.000,.62844,.01380,.00000,.28439,.38000
1977-10-19T21:00:00,453.000,.69578,.01863,.00000,.32126,.44519
1977-10-19T22:00:00,454.000,.82662,.02841,.00000,.39474,.57419
1977-10-19T23:00:00,455.000,.97277,.04351,.00000,.44420,.66347
1977-10-20T00:00:00,456.000,1.02218,.08326,.00000,.42425,.63076
1977-10-20T01:00:00,457.000,1.02482,.19172,.00000,.40589,.58347
1977-10-20T02:00:00,458.000,1.00868,.36009,.00000,.40963,.54384
1977-10-20T03:00:00,459.000,.97902,.51065,.00000,.43549,.51030
1977-10-20T04:00:00,460.000,.94179,.60626,.00000,.49111,.48489
1977-10-20T05:00:00,461.000,.90227,.64976,.00000,.61575,.47132
1977-10-20T06:00:00,462.000,.87084,.65780,.00000,.93500,.47879
1977-10-20T07:00:00,463.000,.87561,.64599,.00000,1.66936,.53863
1977-10-20T08:00:00,464.000,1.00138,.62426,.00000,2.77187,.74165
1977-10-20T09:00:00,465.000,1.36906,.59897,.00000,3.82560,1.21412
1977-10-20T10:00:00,466.000,2.24742,.56862,.00000,4.59090,2.18470
1977-10-20T11:00:00,467.000,3.33154,.54262,.00000,4.87536,3.13642
1977-10-20T12:00:00,468.000,4.67927,.51469,.00000,4.91040,3.96003
1977-10-20T13:00:00,469.000,5.94181,.48712,.00000,4.77203,4.43683
1977-10-20T14:00:00,470.000,6.79551,.46414,.00000,4.56801,4.59504
1977-10-20T15:00:00,471.000,7.27852,.45006,.00000,4.38539,4.60240
1977-10-20T16:00:00,472.000,7.54548,.45605,.00000,4.25449,4.54240
1977-10-20T17:00:00,473.000,7.63402,.48492,.00835,4.20692,4.41787
1977-10-20T18:00:00,474.000,7.52581,.60164,.07548,4.64371,4.32300
1977-10-20T19:00:00,475.000,7.34437,.86752,.17750,6.59369,4.49949
1977-10-20T20:00:00,476.000,7.31685,1.07243,.18735,10.05683,5.63699
1977-10-20T21:00:00,477.000,7.91831,1.05407,.13497,12.70251,8.19354
1977-10-20T22:00:00,478.000,9.56204,.95612,.09496,13.91871,11.04420
1977-10-20T23:00:00,479.000,12.07900,.84303,.06589,14.13397,12.98849
1977-10-21T00:00:00,480.000,14.19624,.74809,.04683,13.70895,13.67260
1977-10-21T01:00:00,481.000,15.46131,.66855,.03354,12.92579,13.58063
1977-10-21T02:00:00,482.000,15.86934,.60543,.02426,11.99593,13.04263
1977-10-21T03:00:00,483.000,15.60218,.54957,.01691,10.93340,12.18577
1977-10-21T04:00:00,484.000,14.98868,.50809,.01215,10.03117,11.34503
1977-10-21T05:00:00,485.000,14.08165,.46743,.00808,9.08446,10.39078
1977-10-21T06:00:00,486.000,13.19942,.43614,.00532,8.33037,9.58931
1977-10-21T07:00:00,487.000,12.26607,.40687,.00312,7.61743,8.80745
1977-10-21T08:00:00,488.000,11.27289,.37820,.00143,6.91818,8.02269
1977-10-21T09:00:00,489.000,10.44062,.35534,.00047,6.36284,7.38997
1977-10-21T10:00:00,490.000,9.66618,.33459,.00000,5.86200,6.81446
1977-10-21T11:00:00,491.000,8.96549,.31613,.00000,5.41802,6.30164
1977-10-21T12:00:00,492.000,8.32727,.29945,.00000,5.01866,5.83929
1977-10-21T13:00:00,493.000,7.75514,.28398,.00000,4.66029,5.42722
1977-10-21T14:00:00,494.000,7.25388,.26984,.00000,4.33946,5.06573
1977-10-21T15:00:00,495.000,6.80120,.25720,.00000,4.04514,4.73598
1977-10-21T16:00:00,496.000,6.46326,.24777,.00000,3.81897,4.48937
1977-10-21T17:00:00,497.000,6.22796,.24073,.00000,3.64171,4.32083
1977-10-21T18:00:00,498.000,6.03783,.23830,.00000,3.45076,4.17885
1977-10-21T19:00:00,499.000,5.93445,.25533,.00000,3.26876,4.07631
1977-10-21T20:00:00,500.000,5.75373,.33671,.00000,3.02909,3.84542
1977-10-21T21:00:00,501.000,5.43469,.55744,.00000,2.82194,3.51259
1977-10-21T22:00:00,502.000,5.07510,.89090,.00000,2.81317,3.21710
1977-10-21T23:00:00,503.000,4.75541,1.17427,.00000,3.73531,3.06537
1977-10-22T00:00:00,504.000,4.65431,1.32775,.00000,7.41165,3.44900
1977-10-22T01:00:00,505.000,5.43777,1.37403,.00000,13.35590,5.62885
1977-10-22T02:00:00,506.000,8.65769,1.36007,.00000,17.57805,10.50896
1977-10-22T03:00:00,507.000,15.02678,1.31718,.00000,18.85317,15.29695
1977-10-22T04:00:00,508.000,21.55731,1.26371,.00000,18.42864,17.54443
1977-10-22T05:00:00,509.000,25.44723,1.21152,.00000,17.43758,17.92622
1977-10-22T06:00:00,510.000,27.09736,1.15144,.00000,16.05661,17.25934
1977-10-22T07:00:00,511.000,26.92090,1.10200,.00000,14.87754,16.30306
1977-10-22T08:00:00,512.000,25.89959,1.04958,.00000,13.64948,15.13695
1977-10-22T09:00:00,513.000,24.43992,.99782,.00000,12.48466,13.94227
1977-10-22T10:00:00,514.000,22.97966,.95214,.00000,11.50611,12.90073
1977-10-22T11:00:00,515.000,21.51755,.90791,.00000,10.60349,11.92372
1977-10-22T12:00:00,516.000,20.12118,.86562,.00000,9.78215,11.02638
1977-10-22T13:00:00,517.000,18.83012,.82580,.00000,9.04532,10.21718
1977-10-22T14:00:00,518.000,17.62738,.78770,.00000,8.37289,9.47641
1977-10-22T15:00:00,519.000,16.51058,.75122,.00000,7.75798,8.79763
1977-10-22T16:00:00,520.000,15.47499,.71629,.00000,7.19480,8.17509
1977-10-22T17:00:00,521.000,14.51488,.68285,.00000,6.67823,7.60346
1977-10-22T18:00:00,522.000,13.62427,.65082,.00000,6.20378,7.07796
1977-10-22T19:00:00,523.000,12.79742,.62015,.00000,5.76746,6.59423
1977-10-22T20:00:00,524.000,12.02897,.59078,.00000,5.36579,6.14850
1977-10-22T21:00:00,525.000,11.31407,.56267,.00000,4.99582,5.73735
1977-10-22T22:00:00,526.000,10.64832,.53577,.00000,4.65484,5.35773
1977-10-22T23:00:00,527.000,10.02774,.51003,.00000,4.34028,5.00695
1977-10-23T00:00:00,528.000,9.44883,.48543,.00000,4.04989,4.68257
1977-10-23T01:00:00,529.000,8.90844,.46200,.00000,3.78165,4.38238
1977-10-23T02:00:00,530.000,8.40347,.43976,.00000,3.53373,4.10435
1977-10-23T03:00:00,531.000,7.93113,.41864,.00000,3.30446,3.84667
1977-10-23T04:00:00,532.000,7.48910,.39860,.00000,3.09229,3.60770
1977-10-23T05:00:00,533.000,7.07524,.37956,.00000,2.89581,3.38595
1977-10-23T06:00:00,534.000,6.68759,.36146,.00000,2.71377,3.18004
1977-10-23T07:00:00,535.000,6.32434,.34423,.00000,2.54497,2.98872
1977-10-23T08:00:00,536.000,5.98383,.32782,.00000,2.38834,2.81085
1977-10-23T09:00:00,537.000,5.66448,.31218,.00000,2.24286,2.64535
1977-10-23T10:00:00,538.000,5.36482,.29726,.00000,2.10761,2.49124
1977-10-23T11:00:00,539.000,5.08349,.28304,.00000,1.98177,2.34764
1977-10-23T12:00:00,540.000,4.81919,.26946,.00000,1.86459,2.21373
1977-10-23T13:00:00,541.000,4.57072,.25651,.00000,1.75537,2.08874
1977-10-23T14:00:00,542.000,4.33696,.24416,.00000,1.65347,1.97199
1977-10-23T15:00:00,543.000,4.11686,.23239,.00000,1.55834,1.86286
1977-10-23T16:00:00,544.000,3.90947,.22117,.00000,1.46946,1.76076
1977-10-23T17:00:00,545.000,3.71390,.21050,.00000,1.38637,1.66516
1977-10-23T18:00:00,546.000,3.52934,.20035,.00000,1.30864,1.57559
1977-10-23T19:00:00,547.000,3.35507,.19071,.00000,1.23588,1.49162
1977-10-23T20:00:00,548.000,3.19039,.18157,.00000,1.16775,1.41284
1977-10-23T21:00:00,549.000,3.03470,.17289,.00000,1.10391,1.33889
1977-10-23T22:00:00,550.000,2.88743,.16464,.00000,1.04406,1.26943
1977-10-23T23:00:00,551.000,2.74806,.15678,.00000,.98794,1.20416
1977-10-24T00:00:00,552.000,2.61614,.14930,.00000,.93530,1.14279
1977-10-24T01:00:00,553.000,2.49125,.14217,.00000,.88589,1.08507
1977-10-24T02:00:00,554.000,2.37293,.13539,.00000,.83949,1.03075
1977-10-24T03:00:00,555.000,2.26075,.12894,.00000,.79590,.97960
1977-10-24T04:00:00,556.000,2.15439,.12281,.00000,.75494,.93143
1977-10-24T05:00:00,557.000,2.05353,.11697,.00000,.71643,.88603
1977-10-24T06:00:00,558.000,1.95787,.11141,.00000,.68020,.84324
1977-10-24T07:00:00,559.000,1.86712,.10611,.00000,.64611,.80288
1977-10-24T08:00:00,560.000,1.78102,.10106,.00000,.61400,.76479
1977-10-24T09:00:00,561.000,1.69933,.09623,.00000,.58376,.72884
1977-10-24T10:00:00,562.000,1.62181,.09162,.00000,.55526,.69488
1977-10-24T11:00:00,563.000,1.54823,.08721,.00000,.52838,.66280
1977-10-24T12:00:00,564.000,1.47839,.08299,.00000,.50304,.63247
1977-10-24T13:00:00,565.000,1.41208,.07895,.00000,.47912,.60379
1977-10-24T14:00:00,566.000,1.34912,.07509,.00000,.45654,.57666
1977-10-24T15:00:00,567.000,1.28933,.07140,.00000,.43523,.55098
1977-10-24T16:00:00,568.000,1.23254,.06786,.00000,.41511,.52667
1977-10-24T17:00:00,569.000,1.17861,.06448,.00000,.39610,.50364
1977-10-24T18:00:00,570.000,1.12737,.06124,.00000,.37814,.48182
1977-10-24T19:00:00,571.000,1.07870,.05814,.00000,.36117,.46114
1977-10-24T20:00:00,572.000,1.03245,.05517,.00000,.34512,.44154
1977-10-24T21:00:00,573.000,.98850,.05233,.00000,.32994,.42295
1977-10-24T22:00:00,574.000,.94672,.04962,.00000,.31557,.40531
1977-10-24T23:00:00,575.000,.90701,.04703,.00000,.30197,.38857
1977-10-25T00:00:00,576.000,.86926,.04456,.00000,.28908,.37268
1977-10-25T01:00:00,577.000,.83345,.04220,.00000,.27687,.35759
1977-10-25T02:00:00,578.000,.79946,.03996,.00000,.26529,.34325
1977-10-25T03:00:00,579.000,.76704,.03785,.00000,.25430,.32963
1977-10-25T04:00:00,580.000,.73615,.03586,.00000,.24388,.31667
1977-10-25T05:00:00,581.000,.70673,.03398,.00000,.23398,.30434
1977-10-25T06:00:00,582.000,.67870,.03221,.00000,.22457,.29261
1977-10-25T07:00:00,583.000,.65200,.03055,.00000,.21564,.28145
1977-10-25T08:00:00,584.000,.62656,.02898,.00000,.20714,.27081
1977-10-25T09:00:00,585.000,.60231,.02750,.00000,.19905,.26068
1977-10-25T10:00:00,586.000,.57920,.02611,.00000,.19136,.25102
1977-10-25T11:00:00,587.000,.55716,.02479,.00000,.18404,.24181
1977-10-25T12:00:00,588.000,.53614,.02355,.00000,.17706,.23302
1977-10-25T13:00:00,589.000,.51608,.02237,.00000,.17042,.22464
1977-10-25T14:00:00,590.000,.49851,.02125,.00000,.16473,.21772
1977-10-25T15:00:00,591.000,.48342,.02020,.00000,.15975,.21210
1977-10-25T16:00:00,592.000,.46762,.01919,.00000,.15403,.20553
1977-10-25T17:00:00,593.000,.45103,.01824,.00000,.14795,.19823
1977-10-25T18:00:00,594.000,.43510,.01733,.00000,.14235,.19133
1977-10-25T19:00:00,595.000,.41982,.01646,.00000,.13711,.18469
1977-10-25T20:00:00,596.000,.40515,.01564,.00000,.13218,.17831
1977-10-25T21:00:00,597.000,.39109,.01485,.00000,.12751,.17218
1977-10-25T22:00:00,598.000,.37759,.01410,.00000,.12309,.16631
1977-10-25T23:00:00,599.000,.36464,.01339,.00000,.11887,.16068
1977-10-26T00:00:00,600.000,.35219,.01271,.00000,.11486,.15530
1977-10-26T01:00:00,601.000,.34024,.01205,.00000,.11104,.15015
1977-10-26T02:00:00,602.000,.32879,.01143,.00000,.10739,.14523
1977-10-26T03:00:00,603.000,.31781,.01083,.00000,.10390,.14053
1977-10-26T04:00:00,604.000,.30729,.01026,.00000,.10056,.13604
1977-10-26T05:00:00,605.000,.29720,.00972,.00000,.09738,.13175
1977-10-26T06:00:00,606.000,.28752,.00920,.00000,.09433,.12765
1977-10-26T07:00:00,607.000,.27825,.00871,.00000,.09141,.12373
1977-10-26T08:00:00,608.000,.26935,.00825,.00000,.08862,.11997
1977-10-26T09:00:00,609.000,.26082,.00781,.00000,.08595,.11638
1977-10-26T10:00:00,610.000,.25264,.00740,.00000,.08339,.11294
1977-10-26T11:00:00,611.000,.24480,.00701,.00000,.08094,.10964
1977-10-26T12:00:00,612.000,.23727,.00665,.00000,.07859,.10648
1977-10-26T13:00:00,613.000,.23004,.00631,.00000,.07634,.10344
1977-10-26T14:00:00,614.000,.22311,.00599,.00000,.07418,.10053
1977-10-26T15:00:00,615.000,.21646,.00569,.00000,.07211,.09773
1977-10-26T16:00:00,616.000,.21007,.00541,.00000,.07013,.09505
1977-10-26T17:00:00,617.000,.20393,.00515,.00000,.06822,.09247
1977-10-26T18:00:00,618.000,.19803,.00490,.00000,.06640,.08999
1977-10-26T19:00:00,619.000,.19236,.00467,.00000,.06465,.08760
1977-10-26T20:00:00,620.000,.18692,.00446,.00000,.06296,.08531
1977-10-26T21:00:00,621.000,.18168,.00425,.00000,.06135,.08310
1977-10-26T22:00:00,622.000,.17664,.00406,.00000,.05980,.08098
1977-10-26T23:00:00,623.000,.17180,.00389,.00000,.05831,.07894
1977-10-27T00:00:00,624.000,.16713,.00372,.00000,.05688,.07697
1977-10-27T01:00:00,625.000,.16264,.00356,.00000,.05551,.07508
1977-10-27T02:00:00,626.000,.15832,.00341,.00000,.05418,.07325
1977-10-27T03:00:00,627.000,.15416,.00328,.00000,.05292,.07149
1977-10-27T04:00:00,628.000,.15015,.00315,.00000,.05169,.06980
1977-10-27T05:00:00,629.000,.14629,.00302,.00000,.05052,.06816
1977-10-27T06:00:00,630.000,.14256,.00291,.00000,.04939,.06659
1977-10-27T07:00:00,631.000,.13897,.00280,.00000,.04830,.06507
1977-10-27T08:00:00,632.000,.13551,.00269,.00000,.04726,.06361
1977-10-27T09:00:00,633.000,.13217,.00260,.00000,.04625,.06219
1977-10-27T10:00:00,634.000,.12895,.00251,.00000,.04528,.06083
1977-10-27T11:00:00,635.000,.12585,.00242,.00000,.04435,.05952
1977-10-27T12:00:00,636.000,.12285,.00234,.00000,.04345,.05825
1977-10-27T13:00:00,637.000,.11995,.00226,.00000,.04259,.05702
1977-10-27T14:00:00,638.000,.11715,.00219,.00000,.04176,.05584
1977-10-27T15:00:00,639.000,.11445,.00212,.00000,.04095,.05470
1977-10-27T16:00:00,640.000,.11184,.00205,.00000,.04018,.05359
1977-10-27T17:00:00,641.000,.10932,.00199,.00000,.03943,.05253
1977-10-27T18:00:00,642.000,.10689,.00193,.00000,.03871,.05150
1977-10-27T19:00:00,643.000,.10453,.00187,.00000,.03802,.05050
1977-10-27T20:00:00,644.000,.10226,.00182,.00000,.03735,.04954
1977-10-27T21:00:00,645.000,.10006,.00177,.00000,.03671,.04861
1977-10-27T22:00:00,646.000,.09793,.00172,.00000,.03608,.04771
1977-10-27T23:00:00,647.000,.09587,.00167,.00000,.03548,.04684
1977-10-28T00:00:00,648.000,.09388,.00163,.00000,.03490,.04600
1977-10-28T01:00:00,649.000,.09195,.00158,.00000,.03434,.04519
1977-10-28T02:00:00,650.000,.09009,.00154,.00000,.03380,.04440
1977-10-28T03:00:00,651.000,.08828,.00151,.00000,.03328,.04364
1977-10-28T04:00:00,652.000,.08653,.00147,.00000,.03278,.04290
1977-10-28T05:00:00,653.000,.08484,.00143,.00000,.03229,.04219
1977-10-28T06:00:00,654.000,.08320,.00140,.00000,.03182,.04150
1977-10-28T07:00:00,655.000,.08161,.00137,.00000,.03137,.04083
1977-10-28T08:00:00,656.000,.08007,.00134,.00000,.03093,.04018
1977-10-28T09:00:00,657.000,.07858,.00131,.00000,.03051,.03956
1977-10-28T10:00:00,658.000,.07714,.00128,.00000,.03010,.03895
1977-10-28T11:00:00,659.000,.07574,.00125,.00000,.02970,.03836
1977-10-28T12:00:00,660.000,.07438,.00123,.00000,.02932,.03779
1977-10-28T13:00:00,661.000,.07306,.00120,.00000,.02895,.03724
1977-10-28T14:00:00,662.000,.07179,.00118,.00000,.02859,.03671
1977-10-28T15:00:00,663.000,.07055,.00116,.00000,.02825,.03619
1977-10-28T16:00:00,664.000,.06935,.00114,.00000,.02791,.03569
1977-10-28T17:00:00,665.000,.06818,.00112,.00000,.02759,.03520
1977-10-28T18:00:00,666.000,.06705,.00110,.00000,.02728,.03473
1977-10-28T19:00:00,667.000,.06596,.00108,.00000,.02697,.03427
1977-10-28T20:00:00,668.000,.06489,.00106,.00000,.02668,.03383
1977-10-28T21:00:00,669.000,.06386,.00104,.00000,.02640,.03340
1977-10-28T22:00:00,670.000,.06286,.00102,.00000,.02612,.03298
1977-10-28T23:00:00,671.000,.06188,.00101,.00000,.02586,.03258
1977-10-29T00:00:00,672.000,.06094,.00099,.00000,.02560,.03218
1977-10-29T01:00:00,673.000,.06002,.00098,.00000,.02535,.03180
1977-10-29T02:00:00,674.000,.05913,.00096,.00000,.02511,.03143
1977-10-29T03:00:00,675.000,.05826,.00095,.00000,.02488,.03108
1977-10-29T04:00:00,676.000,.05742,.00093,.00000,.02465,.03073
1977-10-29T05:00:00,677.000,.05660,.00092,.00000,.02443,.03039
1977-10-29T06:00:00,678.000,.05581,.00091,.00000,.02422,.03006
1977-10-29T07:00:00,679.000,.05504,.00089,.00000,.02401,.02975
1977-10-29T08:00:00,680.000,.05429,.00088,.00000,.02382,.02944
1977-10-29T09:00:00,681.000,.05356,.00087,.00000,.02362,.02914
1977-10-29T10:00:00,682.000,.05285,.00086,.00000,.02344,.02885
1977-10-29T11:00:00,683.000,.05216,.00085,.00000,.02326,.02857
1977-10-29T12:00:00,684.000,.05149,.00084,.00000,.02308,.02829
1977-10-29T13:00:00,685.000,.05084,.00083,.00000,.02291,.02803
1977-10-29T14:00:00,686.000,.05020,.00082,.00000,.02275,.02777
1977-10-29T15:00:00,687.000,.04959,.00081,.00000,.02259,.02752
1977-10-29T16:00:00,688.000,.04899,.00080,.00000,.02243,.02727
1977-10-29T17:00:00,689.000,.04840,.00079,.00000,.02228,.02704
1977-10-29T18:00:00,690.000,.04784,.00079,.00000,.02214,.02681
1977-10-29T19:00:00,691.000,.04728,.00078,.00000,.02200,.02659
1977-10-29T20:00:00,692.000,.04675,.00077,.00000,.02186,.02637
1977-10-29T21:00:00,693.000,.04622,.00076,.00000,.02173,.02616
1977-10-29T22:00:00,694.000,.04571,.00076,.00000,.02160,.02595
1977-10-29T23:00:00,695.000,.04522,.00075,.00000,.02148,.02576
1977-10-30T00:00:00,696.000,.04474,.00074,.00000,.02136,.02556
1977-10-30T01:00:00,697.000,.04427,.00073,.00000,.02124,.02538
1977-10-30T02:00:00,698.000,.04381,.00073,.00000,.02113,.02520
1977-10-30T03:00:00,699.000,.04337,.00072,.00000,.02102,.02502
1977-10-30T04:00:00,700.000,.04293,.00072,.00000,.02091,.02485
1977-10-30T05:00:00,701.000,.04251,.00071,.00000,.02081,.02468
1977-10-30T06:00:00,702.000,.04210,.00070,.00000,.02071,.02452
1977-10-30T07:00:00,703.000,.04170,.00070,.00000,.02062,.02436
1977-10-30T08:00:00,704.000,.04131,.00069,.00000,.02052,.02421
1977-10-30T09:00:00,705.000,.04093,.00069,.00000,.02043,.02406
1977-10-30T10:00:00,706.000,.04056,.00068,.00000,.02034,.02392
1977-10-30T11:00:00,707.000,.04020,.00068,.00000,.02026,.02378
1977-10-30T12:00:00,708.000,.03985,.00068,.00000,.02018,.02364
1977-10-30T13:00:00,709.000,.03951,.00067,.00000,.02010,.02351
1977-10-30T14:00:00,710.000,.03918,.00067,.00000,.02002,.02338
1977-10-30T15:00:00,711.000,.03885,.00066,.00000,.01994,.02326
1977-10-30T16:00:00,712.000,.03854,.00066,.00000,.01987,.02314
1977-10-30T17:00:00,713.000,.03823,.00065,.00000,.01980,.02302
1977-10-30T18:00:00,714.000,.03793,.00065,.00000,.01973,.02290
1977-10-30T19:00:00,715.000,.03763,.00065,.00000,.01966,.02279
1977-10-30T20:00:00,716.000,.03735,.00064,.00000,.01960,.02269
1977-10-30T21:00:00,717.000,.03707,.00064,.00000,.01954,.02258
1977-10-30T22:00:00,718.000,.03680,.00064,.00000,.01948,.02248
1977-10-30T23:00:00,719.000,.03654,.00063,.00000,.01942,.02238
1977-10-31T00:00:00,720.000,.03628,.00063,.00000,.01936,.02228
1977-10-31T01:00:00,721.000,.03603,.00063,.00000,.01931,.02219
1977-10-31T02:00:00,722.000,.03579,.00062,.00000,.01925,.02210
1977-10-31T03:00:00,723.000,.03555,.00062,.00000,.01920,.02201
1977-10-31T04:00:00,724.000,.03532,.00062,.00000,.01915,.02193
1977-10-31T05:00:00,725.000,.03509,.00061,.00000,.01910,.02185
1977-10-31T06:00:00,726.000,.03487,.00061,.00000,.01905,.02176
1977-10-31T07:00:00,727.000,.03465,.00061,.00000,.01901,.02169
1977-10-31T08:00:00,728.000,.03444,.00061,.00000,.01896,.02161
1977-10-31T09:00:00,729.000,.03424,.00060,.00000,.01892,.02154
1977-10-31T10:00:00,730.000,.03404,.00060,.00000,.01888,.02147
1977-10-31T11:00:00,731.000,.03385,.00060,.00000,.01884,.02140
1977-10-31T12:00:00,732.000,.03366,.00060,.00000,.01880,.02133
