Simulated discharge at the outlet at every model timestep.
Date_yyyy-mm-dd_hours(iso8601format),Time(hours),Outlet_Discharge(m3/s)
1977-10-08T16:00:11,184.00318,.75293
1977-10-08T16:27:00,184.45002,.73660
1977-10-08T16:55:09,184.91920,.72005
1977-10-08T17:24:42,185.41184,.70433
1977-10-08T17:55:44,185.92912,.68869
1977-10-08T18:28:20,186.47225,.67245
1977-10-08T19:02:33,187.04255,.65578
1977-10-08T19:38:28,187.64136,.63637
1977-10-08T20:16:12,188.27011,.61665
1977-10-08T20:55:49,188.93029,.59663
1977-10-08T21:37:24,189.62349,.57639
1977-10-08T22:21:04,190.35134,.55595
1977-10-08T23:06:56,191.11559,.53540
1977-10-08T23:55:05,191.91805,.51479
1977-10-09T00:45:38,192.76064,.49419
1977-10-09T01:38:43,193.64535,.47369
1977-10-09T02:34:27,194.57430,.45335
1977-10-09T03:32:58,195.54970,.43326
1977-10-09T04:32:58,196.54970,.41392
1977-10-09T05:32:58,197.54970,.39577
1977-10-09T06:32:58,198.54970,.37875
1977-10-09T07:32:58,199.54970,.36279
1977-10-09T08:32:58,200.54970,.34783
1977-10-09T09:32:58,201.54970,.33381
1977-10-09T10:16:57,202.28273,.32709
1977-10-09T10:33:55,202.56547,.32642
1977-10-09T10:50:53,202.84820,.32583
1977-10-09T11:08:42,203.14507,.32388
1977-10-09T11:27:24,203.45678,.32031
1977-10-09T11:47:02,203.78408,.31664
1977-10-09T12:07:39,204.12775,.31273
1977-10-09T12:29:18,204.48860,.30850
1977-10-09T12:52:02,204.86749,.30416
1977-10-09T13:15:55,205.26532,.29970
1977-10-09T13:40:58,205.68305,.29515
1977-10-09T14:07:17,206.12166,.29050
1977-10-09T14:34:55,206.58220,.28578
1977-10-09T15:03:56,207.06577,.28098
1977-10-09T15:34:24,207.57352,.27612
1977-10-09T16:06:23,208.10666,.27121
1977-10-09T16:39:59,208.66645,.26628
1977-10-09T17:15:15,209.25423,.26134
1977-10-09T17:52:17,209.87140,.25640
1977-10-09T18:31:09,210.51943,.25152
1977-10-09T19:11:59,211.19987,.24670
1977-10-09T19:54:51,211.91432,.24196
1977-10-09T20:39:52,212.66449,.23729
1977-10-09T21:27:07,213.45218,.23272
1977-10-09T22:16:45,214.27925,.22822
1977-10-09T23:08:51,215.14767,.22381
1977-10-10T00:03:34,216.05952,.21947
1977-10-10T01:01:01,217.01695,.21519
1977-10-10T02:01:01,218.01695,.21097
1977-10-10T03:01:01,219.01695,.20694
1977-10-10T04:01:01,220.01695,.20307
1977-10-10T05:01:01,221.01695,.19934
1977-10-10T06:01:01,222.01695,.19574
1977-10-10T07:01:01,223.01695,.19224
1977-10-10T08:01:01,224.01695,.18885
1977-10-10T09:01:01,225.01695,.18553
1977-10-10T10:01:01,226.01695,.18230
1977-10-10T11:01:01,227.01695,.17915
1977-10-10T12:01:01,228.01695,.17607
1977-10-10T13:01:01,229.01695,.17305
1977-10-10T14:01:01,230.01695,.17010
1977-10-10T15:01:01,231.01695,.16720
1977-10-10T16:01:01,232.01695,.16437
1977-10-10T17:01:01,233.01695,.16159
1977-10-10T18:01:01,234.01695,.15887
1977-10-10T19:01:01,235.01695,.15619
1977-10-10T20:01:01,236.01695,.15356
1977-10-10T21:01:01,237.01695,.15098
1977-10-10T22:01:01,238.01695,.14844
1977-10-10T23:01:01,239.01695,.14594
1977-10-11T00:01:01,240.01695,.14348
1977-10-11T01:01:01,241.01695,.14105
1977-10-11T02:01:01,242.01695,.13866
1977-10-11T03:01:01,243.01695,.13631
1977-10-11T04:01:01,244.01695,.13398
1977-10-11T05:01:01,245.01695,.13169
1977-10-11T06:01:01,246.01695,.12944
1977-10-11T07:01:01,247.01695,.12721
1977-10-11T08:01:01,248.01695,.12501
1977-10-11T09:01:01,249.01695,.12285
1977-10-11T10:01:01,250.01695,.12072
1977-10-11T11:01:01,251.01695,.11862
1977-10-11T12:01:01,252.01695,.11655
1977-10-11T13:01:01,253.01695,.11451
1977-10-11T14:01:01,254.01695,.11250
1977-10-11T15:01:01,255.01695,.11053
1977-10-11T16:01:01,256.01695,.10859
1977-10-11T17:01:01,257.01695,.10668
1977-10-11T18:01:01,258.01695,.10480
1977-10-11T19:01:01,259.01695,.10296
1977-10-11T20:01:01,260.01695,.10115
1977-10-11T21:01:01,261.01695,.09937
1977-10-11T22:01:01,262.01695,.09762
1977-10-11T23:01:01,263.01695,.09591
1977-10-12T00:01:01,264.01695,.09423
1977-10-12T01:01:01,265.01695,.09259
1977-10-12T02:01:01,266.01695,.09097
1977-10-12T03:01:01,267.01695,.08939
1977-10-12T04:01:01,268.01695,.08784
1977-10-12T05:01:01,269.01695,.08633
1977-10-12T06:01:01,270.01695,.08484
1977-10-12T07:01:01,271.01695,.08339
1977-10-12T08:01:01,272.01695,.08197
1977-10-12T09:01:01,273.01695,.08058
1977-10-12T10:01:01,274.01695,.07922
1977-10-12T11:01:01,275.01695,.07789
1977-10-12T12:01:01,276.01695,.07658
1977-10-12T13:01:01,277.01695,.07531
1977-10-12T14:01:01,278.01695,.07407
1977-10-12T15:01:01,279.01695,.07286
1977-10-12T16:01:01,280.01695,.07167
1977-10-12T17:01:01,281.01695,.07051
1977-10-12T18:01:01,282.01695,.06938
1977-10-12T19:01:01,283.01695,.06827
1977-10-12T20:01:01,284.01695,.06719
