Simulated discharge(m3/s) at the outlet - regular timestep    1.00 hours. Simulated discharge is the mean value over the timestep with the date at the end of the timestep
Date_yyyy/mm/dd_hours(iso8601format),Time(hours),Outlet-8,Channel-12,Channel-31,Channel-38,Channel-51,Channel-85,Channel-105
1980-11-08T21:00:00,7509.000,9.05635,8.60065,7.26666,.06838,2.99608,1.60894,.09384
1980-11-08T22:00:00,7510.000,8.99633,8.57992,7.25187,.06828,2.99173,1.60742,.09370
1980-11-08T23:00:00,7511.000,8.99633,8.55640,7.23509,.06817,2.98679,1.60570,.09355
1980-11-09T00:00:00,7512.000,8.94436,8.53094,7.21833,.06821,2.98240,1.60434,.09349
1980-11-09T01:00:00,7513.000,8.94436,8.51548,7.20815,.06823,2.97974,1.60352,.09346
1980-11-09T02:00:00,7514.000,8.89858,8.48808,7.19069,.06809,2.97372,1.60094,.09313
1980-11-09T03:00:00,7515.000,8.89858,8.47144,7.18008,.06800,2.97006,1.59938,.09292
1980-11-09T04:00:00,7516.000,8.85086,8.44352,7.16186,.06785,2.96339,1.59655,.09256
1980-11-09T05:00:00,7517.000,8.85086,8.42656,7.15079,.06776,2.95934,1.59483,.09234
1980-11-09T06:00:00,7518.000,8.80270,8.39844,7.13227,.06763,2.95264,1.59204,.09199
1980-11-09T07:00:00,7519.000,8.80270,8.38137,7.12103,.06754,2.94857,1.59034,.09177
1980-11-09T08:00:00,7520.000,8.75485,8.35368,7.10283,.06742,2.94210,1.58765,.09144
1980-11-09T09:00:00,7521.000,8.75485,8.33687,7.09177,.06734,2.93818,1.58602,.09123
1980-11-09T10:00:00,7522.000,8.70808,8.31007,7.07421,.06723,2.93200,1.58342,.09091
1980-11-09T11:00:00,7523.000,8.70808,8.29379,7.06354,.06716,2.92824,1.58185,.09072
1980-11-09T12:00:00,7524.000,8.66291,8.26811,7.04670,.06705,2.92231,1.57932,.09042
1980-11-09T13:00:00,7525.000,8.66291,8.25251,7.03648,.06698,2.91871,1.57778,.09023
1980-11-09T14:00:00,7526.000,8.61955,8.22798,7.02033,.06687,2.91297,1.57529,.08994
1980-11-09T15:00:00,7527.000,8.61955,8.21308,7.01052,.06680,2.90949,1.57378,.08976
1980-11-09T16:00:00,7528.000,8.57799,8.18963,6.99496,.06669,2.90391,1.57131,.08947
1980-11-09T17:00:00,7529.000,8.57799,8.17538,6.98551,.06662,2.90052,1.56982,.08930
1980-11-09T18:00:00,7530.000,8.53817,8.15300,6.97045,.06651,2.89508,1.56737,.08902
1980-11-09T19:00:00,7531.000,8.53817,8.13941,6.96131,.06645,2.89177,1.56589,.08885
1980-11-09T20:00:00,7532.000,8.49982,8.11779,6.94667,.06633,2.88643,1.56346,.08858
1980-11-09T21:00:00,7533.000,8.49982,8.10466,6.93779,.06627,2.88319,1.56198,.08841
1980-11-09T22:00:00,7534.000,8.46274,8.08377,6.92353,.06615,2.87794,1.55955,.08815
1980-11-09T23:00:00,7535.000,8.46274,8.07108,6.91486,.06609,2.87475,1.55808,.08798
1980-11-10T00:00:00,7536.000,8.42850,8.05259,6.90246,.06600,2.87068,1.55686,.08811
1980-11-10T01:00:00,7537.000,8.42850,8.04137,6.89493,.06595,2.86820,1.55611,.08818
1980-11-10T02:00:00,7538.000,8.38829,8.01688,6.87698,.06532,2.85939,1.55157,.08778
1980-11-10T03:00:00,7539.000,8.36895,7.99974,6.86424,.06493,2.85345,1.54868,.08758
1980-11-10T04:00:00,7540.000,8.36895,7.97114,6.84109,.06489,2.84600,1.54691,.08814
1980-11-10T05:00:00,7541.000,8.32400,7.95774,6.83138,.06494,2.84425,1.54720,.08859
1980-11-10T06:00:00,7542.000,8.32400,7.94564,6.82262,.06498,2.84268,1.54747,.08900
1980-11-10T07:00:00,7543.000,8.28982,7.92649,6.81130,.06508,2.84351,1.54994,.09034
1980-11-10T08:00:00,7544.000,8.28226,7.92003,6.80840,.06511,2.84488,1.55139,.09102
1980-11-10T09:00:00,7545.000,8.28226,7.91203,6.80490,.06515,2.84668,1.55325,.09187
1980-11-10T10:00:00,7546.000,8.26221,7.90355,6.80236,.06518,2.84943,1.55640,.09330
1980-11-10T11:00:00,7547.000,8.25783,7.90021,6.80169,.06520,2.85116,1.55804,.09407
1980-11-10T12:00:00,7548.000,8.25783,7.89582,6.80103,.06521,2.85389,1.56049,.09521
1980-11-10T13:00:00,7549.000,8.24670,7.89220,6.80110,.06522,2.85749,1.56337,.09659
1980-11-10T14:00:00,7550.000,8.24402,7.89039,6.80127,.06522,2.85942,1.56527,.09739
1980-11-10T15:00:00,7551.000,8.24402,7.88776,6.80177,.06522,2.86250,1.56885,.09874
1980-11-10T16:00:00,7552.000,8.23751,7.88662,6.80271,.06522,2.86595,1.57228,.09995
1980-11-10T17:00:00,7553.000,8.23616,7.88615,6.80373,.06525,2.86831,1.57453,.10074
1980-11-10T18:00:00,7554.000,8.23616,7.88645,6.80735,.06548,2.87325,1.57882,.10224
1980-11-10T19:00:00,7555.000,8.23450,7.88720,6.81026,.06553,2.87653,1.58165,.10323
1980-11-10T20:00:00,7556.000,8.23433,7.88781,6.81252,.06557,2.87905,1.58378,.10399
1980-11-10T21:00:00,7557.000,8.23433,7.88976,6.81815,.06586,2.88439,1.58734,.10555
1980-11-10T22:00:00,7558.000,8.23655,7.89213,6.82132,.06591,2.88704,1.58943,.10633
1980-11-10T23:00:00,7559.000,8.23655,7.89456,6.82458,.06596,2.88977,1.59158,.10713
1980-11-11T00:00:00,7560.000,8.25127,7.90706,6.83725,.06641,2.89933,1.59760,.10914
1980-11-11T01:00:00,7561.000,8.25434,7.91014,6.84031,.06649,2.90094,1.59827,.10939
1980-11-11T02:00:00,7562.000,8.25434,7.92209,6.85215,.06674,2.90631,1.59985,.11006
1980-11-11T03:00:00,7563.000,8.26629,7.92243,6.85240,.06670,2.90570,1.59906,.10989
1980-11-11T04:00:00,7564.000,8.26629,7.92413,6.85369,.06651,2.90259,1.59503,.10899
1980-11-11T05:00:00,7565.000,8.26538,7.92269,6.85208,.06647,2.90110,1.59387,.10876
1980-11-11T06:00:00,7566.000,8.26538,7.91539,6.84384,.06624,2.89351,1.58800,.10758
1980-11-11T07:00:00,7567.000,8.25437,7.91259,6.84106,.06620,2.89171,1.58680,.10735
1980-11-11T08:00:00,7568.000,8.25437,7.89832,6.82689,.06601,2.88255,1.58071,.10617
1980-11-11T09:00:00,7569.000,8.23558,7.89468,6.82359,.06598,2.88071,1.57956,.10595
1980-11-11T10:00:00,7570.000,8.23558,7.87619,6.80677,.06581,2.87136,1.57370,.10482
1980-11-11T11:00:00,7571.000,8.21193,7.87219,6.80335,.06578,2.86958,1.57261,.10461
1980-11-11T12:00:00,7572.000,8.21193,7.85184,6.78590,.06565,2.86053,1.56704,.10355
1980-11-11T13:00:00,7573.000,8.18648,7.84808,6.78253,.06562,2.85884,1.56600,.10336
1980-11-11T14:00:00,7574.000,8.18648,7.82896,6.76537,.06549,2.85019,1.56069,.10236
1980-11-11T15:00:00,7575.000,8.16246,7.82504,6.76213,.06547,2.84856,1.55969,.10218
1980-11-11T16:00:00,7576.000,8.16246,7.80512,6.74559,.06535,2.84030,1.55461,.10125
1980-11-11T17:00:00,7577.000,8.13717,7.80130,6.74247,.06533,2.83874,1.55365,.10108
1980-11-11T18:00:00,7578.000,8.13717,7.78187,6.72659,.06521,2.83079,1.54875,.10020
1980-11-11T19:00:00,7579.000,8.11227,7.77819,6.72359,.06519,2.82929,1.54782,.10004
1980-11-11T20:00:00,7580.000,8.11227,7.75946,6.70830,.06508,2.82163,1.54308,.09922
1980-11-11T21:00:00,7581.000,8.08816,7.75592,6.70540,.06506,2.82017,1.54218,.09906
1980-11-11T22:00:00,7582.000,8.08816,7.73786,6.69060,.06494,2.81274,1.53759,.09829
1980-11-11T23:00:00,7583.000,8.06502,7.73460,6.68798,.06493,2.81149,1.53687,.09818
1980-11-12T00:00:00,7584.000,8.06502,7.71799,6.67465,.06484,2.80510,1.53322,.09763
1980-11-12T01:00:00,7585.000,8.04214,7.71385,6.67132,.06474,2.80330,1.53215,.09745
1980-11-12T02:00:00,7586.000,8.04214,7.69277,6.65437,.06425,2.79411,1.52668,.09655
1980-11-12T03:00:00,7587.000,8.00878,7.68385,6.64662,.06424,2.79109,1.52564,.09650
1980-11-12T04:00:00,7588.000,8.00878,7.67295,6.63714,.06423,2.78740,1.52438,.09645
1980-11-12T05:00:00,7589.000,7.98589,7.66324,6.62974,.06426,2.78654,1.52548,.09688
1980-11-12T06:00:00,7590.000,7.98172,7.65961,6.62701,.06428,2.78630,1.52594,.09705
1980-11-12T07:00:00,7591.000,7.98172,7.65336,6.62349,.06433,2.78991,1.52915,.09779
1980-11-12T08:00:00,7592.000,7.97306,7.65288,6.62448,.06434,2.79180,1.53037,.09803
1980-11-12T09:00:00,7593.000,7.97306,7.65181,6.62673,.06437,2.79605,1.53311,.09858
1980-11-12T10:00:00,7594.000,7.97060,7.65291,6.62985,.06439,2.79962,1.53532,.09904
1980-11-12T11:00:00,7595.000,7.97060,7.65366,6.63199,.06440,2.80207,1.53684,.09936
1980-11-12T12:00:00,7596.000,7.97265,7.65724,6.63810,.06442,2.80808,1.54016,.10002
1980-11-12T13:00:00,7597.000,7.97377,7.65886,6.64052,.06448,2.80997,1.54125,.10024
1980-11-12T14:00:00,7598.000,7.97377,7.66462,6.64854,.06479,2.81538,1.54448,.10085
1980-11-12T15:00:00,7599.000,7.98190,7.66893,6.65294,.06484,2.81854,1.54623,.10116
1980-11-12T16:00:00,7600.000,7.98190,7.67420,6.65833,.06491,2.82240,1.54837,.10155
1980-11-12T17:00:00,7601.000,7.99244,7.68077,6.66588,.06522,2.82713,1.55118,.10205
1980-11-12T18:00:00,7602.000,7.99472,7.68337,6.66884,.06533,2.82898,1.55227,.10224
1980-11-12T19:00:00,7603.000,7.99472,7.69423,6.67989,.06546,2.83567,1.55589,.10287
1980-11-12T20:00:00,7604.000,8.00714,7.69777,6.68346,.06559,2.83779,1.55698,.10307
1980-11-12T21:00:00,7605.000,8.00714,7.70576,6.69153,.06589,2.84256,1.55943,.10350
1980-11-12T22:00:00,7606.000,8.02058,7.71296,6.69896,.06616,2.84601,1.56141,.10386
1980-11-12T23:00:00,7607.000,8.02058,7.71790,6.70406,.06635,2.84839,1.56278,.10410
1980-11-13T00:00:00,7608.000,8.00659,7.70440,6.69485,.06490,2.83813,1.55377,.10194
1980-11-13T01:00:00,7609.000,7.95986,7.67387,6.68089,.06266,2.81812,1.52680,.09769
1980-11-13T02:00:00,7610.000,7.92390,7.64772,6.64894,.06216,2.77940,1.48802,.09758
1980-11-13T03:00:00,7611.000,7.91440,7.62829,6.60727,.06330,2.75966,1.49785,.10223
1980-11-13T04:00:00,7612.000,7.90770,7.61124,6.57766,.06500,2.76978,1.53438,.10914
1980-11-13T05:00:00,7613.000,7.90730,7.60596,6.58143,.06691,2.80856,1.57725,.11733
1980-11-13T06:00:00,7614.000,7.92487,7.62513,6.62627,.06892,2.86511,1.61924,.12631
1980-11-13T07:00:00,7615.000,7.97095,7.67736,6.70747,.07097,2.92887,1.65923,.13583
1980-11-13T08:00:00,7616.000,8.04978,7.76364,6.81444,.07305,2.99438,1.69945,.14569
1980-11-13T09:00:00,7617.000,8.15873,7.87865,6.93677,.07514,3.06012,1.73734,.15581
1980-11-13T10:00:00,7618.000,8.29139,8.01415,7.06703,.07724,3.12496,1.77243,.16615
1980-11-13T11:00:00,7619.000,8.44000,8.16284,7.20112,.07935,3.18825,1.80657,.17668
1980-11-13T12:00:00,7620.000,8.59812,8.31951,7.33612,.08147,3.25003,1.84037,.18744
1980-11-13T13:00:00,7621.000,8.76026,8.47822,7.47130,.08357,3.31074,1.87386,.19847
1980-11-13T14:00:00,7622.000,8.92398,8.63800,7.60524,.08567,3.37114,1.90714,.20970
1980-11-13T15:00:00,7623.000,9.08713,8.79626,7.73829,.08777,3.43107,1.94010,.22112
1980-11-13T16:00:00,7624.000,9.24876,8.95302,7.87068,.08985,3.49043,1.97266,.23276
1980-11-13T17:00:00,7625.000,9.40910,9.10853,8.00246,.09192,3.54906,2.00477,.24460
1980-11-13T18:00:00,7626.000,9.56819,9.26277,8.13309,.09398,3.60688,2.03648,.25646
1980-11-13T19:00:00,7627.000,9.72585,9.41548,8.26234,.09599,3.66386,2.06755,.26831
1980-11-13T20:00:00,7628.000,9.88179,9.56642,8.39016,.09795,3.71986,2.09803,.28023
1980-11-13T21:00:00,7629.000,10.03588,9.71550,8.51653,.09988,3.77476,2.12796,.29222
1980-11-13T22:00:00,7630.000,10.18805,9.86257,8.64090,.10179,3.82855,2.15731,.30412
1980-11-13T23:00:00,7631.000,10.33803,10.00735,8.76311,.10367,3.88123,2.18592,.31573
1980-11-14T00:00:00,7632.000,10.48278,10.14720,8.88181,.10540,3.93208,2.21344,.32613
1980-11-14T01:00:00,7633.000,10.59820,10.26788,8.99815,.10565,3.97660,2.23660,.31964
1980-11-14T02:00:00,7634.000,10.75140,10.42103,9.13171,.10834,4.03289,2.26251,.32979
1980-11-14T03:00:00,7635.000,10.93630,10.60011,9.28230,.11305,4.12244,2.32065,.35153
1980-11-14T04:00:00,7636.000,11.15469,10.81784,9.48708,.11892,4.25614,2.39958,.37570
1980-11-14T05:00:00,7637.000,11.42808,11.09916,9.77670,.12564,4.43168,2.48576,.40069
1980-11-14T06:00:00,7638.000,11.77892,11.46506,10.15468,.13277,4.63334,2.57359,.42581
1980-11-14T07:00:00,7639.000,12.22308,11.92563,10.61035,.14031,4.85223,2.66177,.45085
1980-11-14T08:00:00,7640.000,12.75921,12.47453,11.12617,.14817,5.08605,2.74887,.47548
1980-11-14T09:00:00,7641.000,13.37703,13.09943,11.68575,.15610,5.32032,2.83478,.50038
1980-11-14T10:00:00,7642.000,14.05567,13.77416,12.27282,.16421,5.55127,2.92158,.52996
1980-11-14T11:00:00,7643.000,14.77542,14.48221,12.87596,.17241,5.78221,3.00890,.55566
1980-11-14T12:00:00,7644.000,15.51449,15.20401,13.48443,.18051,6.01269,3.09004,.57704
1980-11-14T13:00:00,7645.000,16.26557,15.93374,14.09569,.18873,6.23850,3.16615,.59669
1980-11-14T14:00:00,7646.000,17.01640,16.66404,14.70148,.19708,6.45492,3.23865,.61533
1980-11-14T15:00:00,7647.000,17.76068,17.38621,15.29169,.20556,6.66264,3.30816,.63305
1980-11-14T16:00:00,7648.000,18.49070,18.09218,15.86253,.21412,6.86395,3.37475,.64996
1980-11-14T17:00:00,7649.000,19.20868,18.78223,16.41738,.22279,7.06473,3.43855,.66607
1980-11-14T18:00:00,7650.000,19.90075,19.44713,16.95570,.23148,7.26555,3.49896,.68123
1980-11-14T19:00:00,7651.000,20.56752,20.08987,17.47955,.24019,7.45809,3.55650,.69554
1980-11-14T20:00:00,7652.000,21.21128,20.71049,17.98372,.24899,7.64036,3.61295,.70910
1980-11-14T21:00:00,7653.000,21.83151,21.30806,18.46732,.25783,7.81405,3.66751,.72189
1980-11-14T22:00:00,7654.000,22.42862,21.88283,18.92950,.26670,7.97937,3.71774,.73391
1980-11-14T23:00:00,7655.000,23.00205,22.43340,19.37319,.27573,8.13532,3.76473,.74534
1980-11-15T00:00:00,7656.000,23.54656,22.95590,19.79284,.28481,8.28261,3.80897,.75615
1980-11-15T01:00:00,7657.000,24.08547,23.48488,20.22138,.30296,8.42487,3.85185,.77459
1980-11-15T02:00:00,7658.000,24.59675,23.98566,20.63361,.31405,8.52910,3.89227,.78449
1980-11-15T03:00:00,7659.000,25.02779,24.38255,20.91669,.31375,8.55357,3.89536,.78152
1980-11-15T04:00:00,7660.000,25.30252,24.60872,21.00096,.31283,8.51964,3.87464,.77658
1980-11-15T05:00:00,7661.000,25.39569,24.65375,20.93607,.31260,8.46159,3.85058,.77191
1980-11-15T06:00:00,7662.000,25.34050,24.56275,20.79312,.31295,8.39746,3.82802,.76771
1980-11-15T07:00:00,7663.000,25.19337,24.39531,20.62235,.31367,8.33600,3.80793,.76399
1980-11-15T08:00:00,7664.000,25.00772,24.20027,20.45015,.31458,8.27989,3.79014,.76065
1980-11-15T09:00:00,7665.000,24.80822,23.99727,20.28165,.31562,8.22780,3.77396,.75758
1980-11-15T10:00:00,7666.000,24.61191,23.80038,20.12256,.31672,8.18005,3.75940,.75479
1980-11-15T11:00:00,7667.000,24.42669,23.61585,19.97503,.31782,8.13666,3.74634,.75227
1980-11-15T12:00:00,7668.000,24.24981,23.44018,19.83519,.31893,8.09623,3.73433,.74992
1980-11-15T13:00:00,7669.000,24.08434,23.27618,19.70501,.32003,8.05914,3.72344,.74776
1980-11-15T14:00:00,7670.000,23.93194,23.12544,19.58560,.32109,8.02546,3.71365,.74580
1980-11-15T15:00:00,7671.000,23.78848,22.98369,19.47419,.32214,7.99409,3.70464,.74396
1980-11-15T16:00:00,7672.000,23.65609,22.85315,19.37310,.32315,7.96536,3.69650,.74226
1980-11-15T17:00:00,7673.000,23.53624,22.73541,19.28371,.32412,7.93938,3.68925,.74072
1980-11-15T18:00:00,7674.000,23.42646,22.62795,19.20398,.32506,7.91536,3.68264,.73929
1980-11-15T19:00:00,7675.000,23.32874,22.53259,19.13486,.32597,7.89355,3.67670,.73796
1980-11-15T20:00:00,7676.000,23.24343,22.44952,19.07596,.32684,7.87409,3.67144,.73673
1980-11-15T21:00:00,7677.000,23.16766,22.37584,19.02481,.32768,7.85610,3.66668,.73558
1980-11-15T22:00:00,7678.000,23.10178,22.31178,18.98101,.32848,7.83953,3.66246,.73452
1980-11-15T23:00:00,7679.000,23.04500,22.25646,18.94347,.32925,7.82442,3.65878,.73354
1980-11-16T00:00:00,7680.000,22.99456,22.20685,18.90963,.32963,7.81010,3.65544,.73241
1980-11-16T01:00:00,7681.000,22.93499,22.13347,18.84740,.32015,7.77970,3.64672,.72404
1980-11-16T02:00:00,7682.000,22.84542,22.03664,18.75807,.33043,7.75781,3.64793,.73030
1980-11-16T03:00:00,7683.000,22.77072,21.96527,18.72257,.33901,7.79433,3.68575,.74447
1980-11-16T04:00:00,7684.000,22.75145,21.96145,18.80294,.34493,7.87132,3.73766,.76002
1980-11-16T05:00:00,7685.000,22.82460,22.05635,18.97826,.35016,7.96468,3.79148,.77545
1980-11-16T06:00:00,7686.000,22.98772,22.23565,19.20213,.35524,8.06252,3.84439,.79045
1980-11-16T07:00:00,7687.000,23.21065,22.46526,19.44444,.36029,8.15894,3.89576,.80494
1980-11-16T08:00:00,7688.000,23.45932,22.71376,19.68814,.36526,8.25078,3.94470,.81868
1980-11-16T09:00:00,7689.000,23.71557,22.96645,19.92961,.37015,8.33853,3.99135,.83171
1980-11-16T10:00:00,7690.000,23.97231,23.21823,20.16764,.37498,8.42283,4.03579,.84403
1980-11-16T11:00:00,7691.000,24.22566,23.46585,20.39969,.37975,8.50360,4.07792,.85560
1980-11-16T12:00:00,7692.000,24.47115,23.70532,20.62390,.38441,8.58014,4.11740,.86635
1980-11-16T13:00:00,7693.000,24.70986,23.93815,20.84279,.38898,8.65302,4.15474,.87640
1980-11-16T14:00:00,7694.000,24.94426,24.16687,21.05757,.39349,8.72303,4.19030,.88583
1980-11-16T15:00:00,7695.000,25.17070,24.38760,21.26393,.39787,8.78928,4.22393,.89458
1980-11-16T16:00:00,7696.000,25.39002,24.60116,21.46379,.40215,8.85295,4.25690,.90274
1980-11-16T17:00:00,7697.000,25.60340,24.80903,21.65954,.40634,8.91471,4.28790,.91045
1980-11-16T18:00:00,7698.000,25.81107,25.01165,21.85172,.41042,8.97350,4.31638,.91764
1980-11-16T19:00:00,7699.000,26.01327,25.20913,22.03932,.41438,9.02873,4.34279,.92428
1980-11-16T20:00:00,7700.000,26.21139,25.40259,22.22267,.41822,9.08105,4.36768,.93046
1980-11-16T21:00:00,7701.000,26.40651,25.59302,22.40259,.42198,9.13127,4.39139,.93627
1980-11-16T22:00:00,7702.000,26.59466,25.77626,22.57372,.42560,9.17882,4.41366,.94164
1980-11-16T23:00:00,7703.000,26.77590,25.95232,22.73752,.42910,9.22431,4.43478,.94666
1980-11-17T00:00:00,7704.000,26.95124,26.12267,22.89565,.43251,9.26828,4.45495,.95166
1980-11-17T01:00:00,7705.000,27.13434,26.30652,23.06736,.43527,9.31995,4.47134,.96103
1980-11-17T02:00:00,7706.000,27.33671,26.50769,23.24031,.43661,9.35710,4.46602,.95239
1980-11-17T03:00:00,7707.000,27.52070,26.67832,23.34042,.43729,9.34643,4.42915,.93557
1980-11-17T04:00:00,7708.000,27.64417,26.77925,23.34890,.43775,9.30430,4.38102,.91829
1980-11-17T05:00:00,7709.000,27.69110,26.80375,23.29675,.43811,9.25025,4.33230,.90179
1980-11-17T06:00:00,7710.000,27.67877,26.77549,23.21984,.43847,9.19513,4.28589,.88637
1980-11-17T07:00:00,7711.000,27.63532,26.72300,23.13989,.43910,9.14226,4.24188,.87173
1980-11-17T08:00:00,7712.000,27.58387,26.66707,23.06809,.44010,9.09308,4.20088,.85808
1980-11-17T09:00:00,7713.000,27.53657,26.61746,23.00717,.44155,9.04749,4.16274,.84541
1980-11-17T10:00:00,7714.000,27.49802,26.57736,22.95721,.44350,9.00524,4.12719,.83362
1980-11-17T11:00:00,7715.000,27.46945,26.54740,22.91785,.44586,8.96624,4.09412,.82262
1980-11-17T12:00:00,7716.000,27.45068,26.52719,22.88820,.44861,8.93013,4.06324,.81232
1980-11-17T13:00:00,7717.000,27.44118,26.51610,22.86761,.45169,8.89672,4.03448,.80276
1980-11-17T14:00:00,7718.000,27.44013,26.51326,22.85506,.45501,8.86613,4.00794,.79389
1980-11-17T15:00:00,7719.000,27.44635,26.51744,22.84909,.45852,8.83798,3.98330,.78561
1980-11-17T16:00:00,7720.000,27.45882,26.52768,22.84951,.46215,8.81212,3.96045,.77788
1980-11-17T17:00:00,7721.000,27.47705,26.54358,22.85549,.46584,8.78837,3.93921,.77067
1980-11-17T18:00:00,7722.000,27.50019,26.56394,22.86382,.46954,8.76639,3.91933,.76388
1980-11-17T19:00:00,7723.000,27.52536,26.58574,22.87226,.47302,8.74649,3.90110,.75763
1980-11-17T20:00:00,7724.000,27.55085,26.60755,22.88084,.47636,8.72829,3.88420,.75181
1980-11-17T21:00:00,7725.000,27.57613,26.62913,22.89000,.47955,8.71167,3.86853,.74636
1980-11-17T22:00:00,7726.000,27.60136,26.65078,22.90004,.48258,8.69653,3.85401,.74127
1980-11-17T23:00:00,7727.000,27.62703,26.67291,22.91115,.48539,8.68265,3.84047,.73647
1980-11-18T00:00:00,7728.000,27.65286,26.69548,22.92344,.48791,8.67008,3.82796,.73215
1980-11-18T01:00:00,7729.000,27.68417,26.73605,22.97074,.49037,8.66848,3.82348,.73409
1980-11-18T02:00:00,7730.000,27.75479,26.82185,23.08218,.49329,8.68644,3.83319,.73275
1980-11-18T03:00:00,7731.000,27.81399,26.87621,23.11966,.48854,8.64899,3.81721,.72167
1980-11-18T04:00:00,7732.000,27.78586,26.82683,23.00673,.48259,8.56522,3.78332,.70965
1980-11-18T05:00:00,7733.000,27.62129,26.63417,22.75549,.47609,8.45616,3.74376,.69745
1980-11-18T06:00:00,7734.000,27.35809,26.35250,22.46221,.47002,8.35285,3.70925,.68694
1980-11-18T07:00:00,7735.000,27.01833,26.00537,22.14337,.46376,8.25054,3.67672,.67739
1980-11-18T08:00:00,7736.000,26.66551,25.65458,21.84313,.45776,8.15850,3.64846,.66907
1980-11-18T09:00:00,7737.000,26.31363,25.30967,21.55738,.45180,8.07263,3.62248,.66113
1980-11-18T10:00:00,7738.000,25.97390,24.97915,21.28723,.44590,7.99224,3.59834,.65357
1980-11-18T11:00:00,7739.000,25.66274,24.67742,21.04145,.44035,7.91936,3.57668,.64666
1980-11-18T12:00:00,7740.000,25.35581,24.38017,20.79937,.43468,7.84775,3.55566,.63987
1980-11-18T13:00:00,7741.000,25.08311,24.11624,20.58449,.42940,7.78441,3.53729,.63390
1980-11-18T14:00:00,7742.000,24.81112,23.85318,20.37023,.42394,7.72157,3.51932,.62808
1980-11-18T15:00:00,7743.000,24.56632,23.61659,20.17729,.41888,7.66522,3.50339,.62281
1980-11-18T16:00:00,7744.000,24.32852,23.38689,19.98976,.41383,7.61056,3.48808,.61770
1980-11-18T17:00:00,7745.000,24.10587,23.17182,19.81407,.40899,7.55945,3.47395,.61294
1980-11-18T18:00:00,7746.000,23.89762,22.97035,19.64945,.40435,7.51171,3.46091,.60853
1980-11-18T19:00:00,7747.000,23.69450,22.77411,19.48900,.39972,7.46533,3.44837,.60427
1980-11-18T20:00:00,7748.000,23.51091,22.59703,19.34412,.39546,7.42348,3.43717,.60046
1980-11-18T21:00:00,7749.000,23.32510,22.41800,19.19765,.39106,7.38119,3.42598,.59663
1980-11-18T22:00:00,7750.000,23.16012,22.25922,19.06776,.38712,7.34368,3.41617,.59326
1980-11-18T23:00:00,7751.000,22.99605,22.10145,18.93867,.38316,7.30648,3.40654,.58993
1980-11-19T00:00:00,7752.000,22.84452,21.95582,18.81941,.37920,7.27183,3.39769,.58661
1980-11-19T01:00:00,7753.000,22.69357,21.80953,18.69541,.37249,7.22741,3.38600,.57929
1980-11-19T02:00:00,7754.000,22.53764,21.65640,18.55927,.36875,7.18281,3.37393,.57638
1980-11-19T03:00:00,7755.000,22.39259,21.51564,18.44036,.36655,7.15688,3.36920,.57582
1980-11-19T04:00:00,7756.000,22.26245,21.39247,18.34809,.36433,7.14037,3.36776,.57526
1980-11-19T05:00:00,7757.000,22.15379,21.29231,18.27912,.36197,7.12757,3.36703,.57452
1980-11-19T06:00:00,7758.000,22.06565,21.21216,18.22381,.35950,7.11562,3.36628,.57363
1980-11-19T07:00:00,7759.000,21.99467,21.14736,18.17614,.35701,7.10380,3.36542,.57266
1980-11-19T08:00:00,7760.000,21.93466,21.09186,18.13255,.35457,7.09213,3.36448,.57169
1980-11-19T09:00:00,7761.000,21.88026,21.04094,18.09093,.35218,7.08056,3.36353,.57074
1980-11-19T10:00:00,7762.000,21.82898,20.99263,18.05073,.34983,7.06915,3.36259,.56981
1980-11-19T11:00:00,7763.000,21.77933,20.94574,18.01130,.34751,7.05785,3.36167,.56889
1980-11-19T12:00:00,7764.000,21.73299,20.90195,17.97431,.34532,7.04722,3.36082,.56804
1980-11-19T13:00:00,7765.000,21.68864,20.86004,17.93884,.34320,7.03699,3.36004,.56723
1980-11-19T14:00:00,7766.000,21.64628,20.82004,17.90492,.34116,7.02721,3.35933,.56646
1980-11-19T15:00:00,7767.000,21.60492,20.78104,17.87176,.33914,7.01761,3.35867,.56572
1980-11-19T16:00:00,7768.000,21.56635,20.74471,17.84076,.33723,7.00863,3.35809,.56503
1980-11-19T17:00:00,7769.000,21.52983,20.71036,17.81132,.33540,7.00009,3.35758,.56439
1980-11-19T18:00:00,7770.000,21.49511,20.67773,17.78323,.33364,6.99195,3.35713,.56379
1980-11-19T19:00:00,7771.000,21.46164,20.64631,17.75607,.33193,6.98408,3.35674,.56321
1980-11-19T20:00:00,7772.000,21.42982,20.61646,17.73015,.33027,6.97658,3.35642,.56267
1980-11-19T21:00:00,7773.000,21.40007,20.58858,17.70584,.32871,6.96955,3.35616,.56218
1980-11-19T22:00:00,7774.000,21.37178,20.56209,17.68267,.32721,6.96287,3.35595,.56171
1980-11-19T23:00:00,7775.000,21.34481,20.53686,17.66051,.32576,6.95649,3.35580,.56128
1980-11-20T00:00:00,7776.000,21.32071,20.51436,17.64133,.32553,6.95320,3.35649,.56283
1980-11-20T01:00:00,7777.000,21.34333,20.53815,17.67517,.33442,6.99471,3.36858,.57735
1980-11-20T02:00:00,7778.000,21.43849,20.63479,17.80014,.34045,7.06401,3.38625,.58357
1980-11-20T03:00:00,7779.000,21.55836,20.75737,17.93395,.33995,7.09728,3.39193,.57818
